timestamp,open,high,low,close,volume
2023-12-04,8.8500,8.9294,8.6450,8.8900,2712876
2023-12-01,8.9200,9.0800,8.8200,8.8300,3043265
2023-11-30,8.8200,9.0300,8.8000,8.8900,4749833
2023-11-29,8.5000,8.9000,8.3900,8.7100,3941868
2023-11-28,8.2300,8.4800,8.1300,8.4000,2976079
2023-11-27,8.1900,8.3200,8.1000,8.2700,2164568
2023-11-24,8.0900,8.2600,8.0200,8.2200,1234003
2023-11-22,7.7500,8.3200,7.6700,8.0900,4501365
2023-11-21,7.6800,7.8000,7.5050,7.5800,1718214
2023-11-20,7.5000,7.7750,7.5000,7.7400,2408972
2023-11-17,7.7500,7.7800,7.4000,7.4700,2347040
2023-11-16,7.7500,7.8750,7.5600,7.7100,3080820
2023-11-15,7.4400,7.9000,7.4200,7.7100,3592667
2023-11-14,7.2500,7.4100,7.1800,7.3600,3129671
2023-11-13,6.7800,7.0200,6.6750,7.0000,2202726
2023-11-10,6.6800,6.8200,6.5800,6.8100,2155450
2023-11-09,7.0100,7.0400,6.6100,6.6300,3206406
2023-11-08,7.0300,7.4100,6.8600,7.0200,5541883
2023-11-07,6.7700,7.4000,6.7200,6.9700,14123947
2023-11-06,6.6100,6.6700,6.2300,6.2800,7701818
2023-11-03,6.2500,6.6350,6.2100,6.4800,3670872
2023-11-02,6.0000,6.1600,5.9650,6.0800,2239816
2023-11-01,5.9700,6.0300,5.7600,5.8900,1641554
2023-10-31,5.8200,6.0100,5.7839,5.9800,1521516
2023-10-30,5.7500,5.9000,5.6500,5.7800,2179432
2023-10-27,6.1400,6.1400,5.7500,5.7800,1936280
2023-10-26,6.1900,6.2300,6.0350,6.0800,1369248
2023-10-25,6.2000,6.2450,6.0600,6.1600,1599141
2023-10-24,6.2100,6.4700,6.2100,6.2600,1629878
2023-10-23,5.9600,6.4100,5.9600,6.1900,2102201
2023-10-20,6.0800,6.1650,6.0000,6.0000,1614649
2023-10-19,6.1300,6.1700,5.9801,6.0500,1326854
2023-10-18,6.2600,6.3050,6.1200,6.1300,1642865
2023-10-17,6.2200,6.4450,6.1501,6.3300,2208311
2023-10-16,6.2800,6.3200,6.1300,6.2800,1886973
2023-10-13,6.2100,6.2550,6.1050,6.2500,1191945
2023-10-12,6.3600,6.3800,6.1600,6.2200,2269496
2023-10-11,6.4300,6.5200,6.2200,6.3700,2496773
2023-10-10,6.3100,6.5500,6.3000,6.3500,1797532
2023-10-09,6.2500,6.3100,6.0400,6.3100,1851010
2023-10-06,6.2300,6.3850,6.1800,6.3600,2506691
2023-10-05,6.1400,6.3350,6.1200,6.3100,1524383
2023-10-04,6.2100,6.2800,6.1050,6.2000,1648167
2023-10-03,6.3600,6.4500,6.1700,6.2100,2948649
2023-10-02,6.3300,6.5800,6.3000,6.4500,1895319
2023-09-29,6.4200,6.5400,6.2400,6.2900,2028152
2023-09-28,6.2500,6.3900,6.2400,6.3600,1804154
2023-09-27,6.2700,6.3190,6.0800,6.2200,1268859
2023-09-26,6.0500,6.2350,6.0200,6.1600,1170437
2023-09-25,5.9500,6.2100,5.9321,6.1100,1558807
2023-09-22,6.1500,6.1600,6.0100,6.0100,1287161
2023-09-21,6.0800,6.1750,6.0400,6.1100,1601507
2023-09-20,6.2700,6.3700,6.1900,6.1900,1291036
2023-09-19,6.3100,6.3599,6.1700,6.2400,1523022
2023-09-18,6.3000,6.4350,6.2300,6.3400,2149727
2023-09-15,6.3000,6.3750,6.1700,6.3100,4147289
2023-09-14,6.4700,6.4700,6.2400,6.3000,2498535
2023-09-13,6.4500,6.5100,6.2300,6.3600,3223745
2023-09-12,6.5000,6.6100,6.4300,6.4600,1904487
2023-09-11,6.5700,6.6850,6.5100,6.5300,2020912
2023-09-08,6.7500,6.7500,6.5200,6.5300,2360571
2023-09-07,6.7900,6.8295,6.6700,6.7600,2000209
2023-09-06,6.9000,6.9400,6.7700,6.9100,1320459
2023-09-05,6.8100,6.9500,6.6450,6.8900,2311052
2023-09-01,6.8400,6.9450,6.7800,6.8500,1567753
2023-08-31,7.0100,7.0900,6.7050,6.7100,2317934
2023-08-30,6.9400,7.0550,6.8200,6.9400,2103380
2023-08-29,6.7600,7.0400,6.6750,6.9400,2032013
2023-08-28,6.8400,7.0350,6.8000,6.8500,1597907
2023-08-25,6.7500,6.8650,6.5950,6.8100,1605370
2023-08-24,6.9400,6.9400,6.6400,6.7100,1636479
2023-08-23,6.7700,6.9200,6.7300,6.8900,1824241
2023-08-22,7.0500,7.1300,6.7050,6.7400,2036730
2023-08-21,6.8400,7.0400,6.8300,7.0000,2385224
2023-08-18,6.8000,6.9500,6.7300,6.8100,3600130
2023-08-17,6.9900,7.1000,6.8301,6.9200,3105145
2023-08-16,7.1800,7.2700,6.9895,7.0000,1961887
2023-08-15,7.0300,7.3252,7.0100,7.1800,2513417
2023-08-14,7.1600,7.2650,6.9850,7.1200,2722435
2023-08-11,7.1400,7.3650,7.1200,7.2000,2421134
2023-08-10,7.3800,7.6850,7.1350,7.1900,4817290
2023-08-09,7.4100,7.7491,7.2650,7.3200,5581387
2023-08-08,9.2600,9.2750,7.2200,7.4400,20229694
2023-08-07,8.3300,8.3988,7.8500,7.9000,7962706
