timestamp,open,high,low,close,volume
2023-12-04,19.6300,20.2450,19.4087,20.2400,10546532
2023-12-01,18.9700,19.8500,18.9700,19.8300,6326596
2023-11-30,19.1800,19.2900,18.5500,19.0900,4385530
2023-11-29,17.8900,19.2050,17.8900,19.0900,8096595
2023-11-28,17.6300,17.8400,17.0700,17.7400,3720055
2023-11-27,17.7400,17.8950,17.6400,17.7700,3811239
2023-11-24,17.4800,17.9400,17.4100,17.9200,2098342
2023-11-22,17.5100,17.7500,17.2200,17.4900,3563133
2023-11-21,17.1800,17.3750,16.7900,17.3300,4078102
2023-11-20,17.1600,17.6500,17.1600,17.4100,3486803
2023-11-17,16.9000,17.2900,16.7600,17.1800,2754760
2023-11-16,16.9900,17.0000,16.4100,16.8300,5453854
2023-11-15,17.2800,17.8900,17.0350,17.3400,5298793
2023-11-14,16.7200,17.2200,16.6400,17.1300,6976921
2023-11-13,15.6800,16.0500,15.5000,16.0500,3004809
2023-11-10,15.1900,15.7000,15.1200,15.6800,3520051
2023-11-09,15.7700,15.8042,15.2650,15.2900,3052204
2023-11-08,15.9500,16.1300,15.5700,15.6400,3644581
2023-11-07,15.8800,16.5800,15.6200,15.9400,5348689
2023-11-06,16.1900,16.4000,15.3250,15.4800,4620855
2023-11-03,15.2100,16.4950,15.2100,16.1100,5789225
2023-11-02,16.0700,16.1600,15.1300,15.1500,7619154
2023-11-01,15.6800,15.8300,15.1400,15.5600,3962181
2023-10-31,15.3600,15.8600,15.2300,15.6300,3188514
2023-10-30,15.5900,15.6100,15.0600,15.3200,3065197
2023-10-27,15.6600,15.7786,15.2800,15.3200,2521204
2023-10-26,15.3900,15.6500,15.1650,15.3300,2805777
2023-10-25,16.1200,16.2600,15.3150,15.4100,3146977
2023-10-24,16.2500,16.8300,16.0200,16.3000,5026497
2023-10-23,15.6600,16.1400,15.3900,16.0500,2885630
2023-10-20,16.5800,16.5900,15.6500,15.9800,5615086
2023-10-19,17.0200,17.1550,16.6300,16.6500,3181863
2023-10-18,17.4300,17.6000,16.8050,16.8800,4509766
2023-10-17,17.1000,17.9300,17.0200,17.5500,6737376
2023-10-16,16.6000,17.4350,16.5400,17.3400,5313696
2023-10-13,16.7600,16.8300,16.2350,16.5000,5022676
2023-10-12,17.3400,17.3600,16.4700,16.8600,3489116
2023-10-11,17.2000,17.5600,17.1107,17.2800,3186812
2023-10-10,16.9500,17.3950,16.9300,17.0500,4557443
2023-10-09,16.1700,16.9500,16.0200,16.8200,4538920
2023-10-06,16.0400,16.9700,16.0200,16.9100,3661767
2023-10-05,16.6000,16.7200,16.0150,16.2800,2535906
2023-10-04,16.4100,16.7200,16.1700,16.6000,4280944
2023-10-03,16.6800,16.7700,16.0000,16.2700,7797538
2023-10-02,16.8500,17.2000,16.7200,16.8700,5563859
2023-09-29,16.6400,17.0250,16.5800,16.8600,4810770
2023-09-28,15.9700,16.4100,15.7894,16.3400,6113415
2023-09-27,16.0100,16.4186,15.8350,16.1500,7174375
2023-09-26,15.4600,15.8950,15.3800,15.8300,5468311
2023-09-25,15.7300,15.8300,15.5420,15.6600,3602435
2023-09-22,16.1300,16.1600,15.7500,15.8000,4272771
2023-09-21,16.3800,16.4500,15.5100,15.9100,7816950
2023-09-20,16.7200,17.0690,16.5200,16.5500,4532165
2023-09-19,16.4800,16.7000,16.1230,16.5900,4687300
2023-09-18,16.6900,16.9300,16.5500,16.5600,5667967
2023-09-15,17.0900,17.2100,16.7800,16.8000,13121436
2023-09-14,16.8400,17.3200,16.8050,17.2100,4905519
2023-09-13,17.0100,17.1000,16.6600,16.7400,4756321
2023-09-12,17.4600,17.8000,17.0100,17.0400,5599928
